subj,session,trial,rt,object_response,category,condition,imagename
cornet_s,1,722,NaN,elephant,oven,64-10-10,0722_eid_dnn_64-10-10_oven_10_n04111531_5351.png
cornet_s,1,723,NaN,bicycle,bicycle,4-10-10,0723_eid_dnn_4-10-10_bicycle_10_n03792782_7518.png
cornet_s,1,724,NaN,oven,bottle,32-10-10,0724_eid_dnn_32-10-10_bottle_10_n03983396_4321.png
cornet_s,1,725,NaN,cat,cat,1-10-10,0725_eid_dnn_1-10-10_cat_10_n02123394_7782.png
cornet_s,1,726,NaN,elephant,chair,64-10-10,0726_eid_dnn_64-10-10_chair_10_n02791124_3656.png
cornet_s,1,727,NaN,dog,truck,128-10-10,0727_eid_dnn_128-10-10_truck_10_n04467665_15235.png
cornet_s,1,728,NaN,bear,clock,128-10-10,0728_eid_dnn_128-10-10_clock_10_n02708093_7054.png
cornet_s,1,729,NaN,elephant,elephant,8-10-10,0729_eid_dnn_8-10-10_elephant_10_n02504013_6737.png
cornet_s,1,730,NaN,bird,boat,1-10-10,0730_eid_dnn_1-10-10_boat_10_n02951358_3452.png
cornet_s,1,731,NaN,dog,bird,32-10-10,0731_eid_dnn_32-10-10_bird_10_n01537544_5944.png
cornet_s,1,732,NaN,elephant,car,64-10-10,0732_eid_dnn_64-10-10_car_10_n04285008_3280.png
cornet_s,1,733,NaN,oven,oven,8-10-10,0733_eid_dnn_8-10-10_oven_10_n04111531_24096.png
cornet_s,1,734,NaN,bottle,oven,16-10-10,0734_eid_dnn_16-10-10_oven_10_n04111531_8181.png
cornet_s,1,735,NaN,elephant,bird,128-10-10,0735_eid_dnn_128-10-10_bird_10_n01833805_8028.png
cornet_s,1,736,NaN,dog,cat,16-10-10,0736_eid_dnn_16-10-10_cat_10_n02123045_11955.png
cornet_s,1,737,NaN,airplane,airplane,16-10-10,0737_eid_dnn_16-10-10_airplane_10_n02690373_9423.png
cornet_s,1,738,NaN,cat,knife,16-10-10,0738_eid_dnn_16-10-10_knife_10_n03041632_13478.png
cornet_s,1,739,NaN,bottle,bottle,2-10-10,0739_eid_dnn_2-10-10_bottle_10_n03983396_795.png
cornet_s,1,740,NaN,elephant,bottle,128-10-10,0740_eid_dnn_128-10-10_bottle_10_n02823428_8079.png
cornet_s,1,741,NaN,oven,car,16-10-10,0741_eid_dnn_16-10-10_car_10_n03100240_17289.png
cornet_s,1,742,NaN,elephant,bear,4-10-10,0742_eid_dnn_4-10-10_bear_10_n02132136_1646.png
cornet_s,1,743,NaN,boat,boat,64-10-10,0743_eid_dnn_64-10-10_boat_10_n04273569_30203.png
cornet_s,1,744,NaN,elephant,knife,128-10-10,0744_eid_dnn_128-10-10_knife_10_n03041632_47703.png
cornet_s,1,745,NaN,airplane,airplane,1-10-10,0745_eid_dnn_1-10-10_airplane_10_n02690373_3928.png
cornet_s,1,746,NaN,dog,dog,8-10-10,0746_eid_dnn_8-10-10_dog_10_n02093991_4977.png
cornet_s,1,747,NaN,dog,dog,4-10-10,0747_eid_dnn_4-10-10_dog_10_n02113712_5816.png
cornet_s,1,748,NaN,car,car,2-10-10,0748_eid_dnn_2-10-10_car_10_n02814533_62992.png
cornet_s,1,749,NaN,bear,bear,2-10-10,0749_eid_dnn_2-10-10_bear_10_n02134084_4818.png
cornet_s,1,750,NaN,elephant,elephant,128-10-10,0750_eid_dnn_128-10-10_elephant_10_n02504458_5333.png
cornet_s,1,751,NaN,bottle,bottle,1-10-10,0751_eid_dnn_1-10-10_bottle_10_n04560804_17045.png
cornet_s,1,752,NaN,chair,oven,1-10-10,0752_eid_dnn_1-10-10_oven_10_n04111531_3126.png
cornet_s,1,753,NaN,elephant,oven,16-10-10,0753_eid_dnn_16-10-10_oven_10_n04111531_13831.png
cornet_s,1,754,NaN,oven,truck,16-10-10,0754_eid_dnn_16-10-10_truck_10_n03417042_6941.png
cornet_s,1,755,NaN,dog,bird,16-10-10,0755_eid_dnn_16-10-10_bird_10_n02017213_1619.png
cornet_s,1,756,NaN,cat,cat,4-10-10,0756_eid_dnn_4-10-10_cat_10_n02123159_273.png
cornet_s,1,757,NaN,knife,chair,64-10-10,0757_eid_dnn_64-10-10_chair_10_n04429376_11956.png
cornet_s,1,758,NaN,boat,boat,4-10-10,0758_eid_dnn_4-10-10_boat_10_n03344393_11788.png
cornet_s,1,759,NaN,dog,oven,16-10-10,0759_eid_dnn_16-10-10_oven_10_n04111531_8852.png
cornet_s,1,760,NaN,knife,bottle,32-10-10,0760_eid_dnn_32-10-10_bottle_10_n04591713_6024.png
cornet_s,1,761,NaN,oven,chair,16-10-10,0761_eid_dnn_16-10-10_chair_10_n03376595_5304.png
cornet_s,1,762,NaN,elephant,truck,64-10-10,0762_eid_dnn_64-10-10_truck_10_n03417042_18072.png
cornet_s,1,763,NaN,bear,car,128-10-10,0763_eid_dnn_128-10-10_car_10_n04285008_8727.png
cornet_s,1,764,NaN,truck,truck,1-10-10,0764_eid_dnn_1-10-10_truck_10_n03417042_29384.png
cornet_s,1,765,NaN,elephant,elephant,4-10-10,0765_eid_dnn_4-10-10_elephant_10_n02504013_14440.png
cornet_s,1,766,NaN,bird,bird,4-10-10,0766_eid_dnn_4-10-10_bird_10_n02007558_16547.png
cornet_s,1,767,NaN,oven,knife,32-10-10,0767_eid_dnn_32-10-10_knife_10_n03041632_44212.png
cornet_s,1,768,NaN,elephant,elephant,2-10-10,0768_eid_dnn_2-10-10_elephant_10_n02504458_14308.png
cornet_s,1,769,NaN,knife,knife,8-10-10,0769_eid_dnn_8-10-10_knife_10_n03041632_31363.png
cornet_s,1,770,NaN,airplane,airplane,8-10-10,0770_eid_dnn_8-10-10_airplane_10_n02690373_1563.png
cornet_s,1,771,NaN,elephant,bear,128-10-10,0771_eid_dnn_128-10-10_bear_10_n02132136_1624.png
cornet_s,1,772,NaN,oven,oven,2-10-10,0772_eid_dnn_2-10-10_oven_10_n04111531_13625.png
cornet_s,1,773,NaN,cat,cat,4-10-10,0773_eid_dnn_4-10-10_cat_10_n02125311_27989.png
cornet_s,1,774,NaN,oven,knife,64-10-10,0774_eid_dnn_64-10-10_knife_10_n03041632_17091.png
cornet_s,1,775,NaN,airplane,keyboard,8-10-10,0775_eid_dnn_8-10-10_keyboard_10_n03085013_18785.png
cornet_s,1,776,NaN,clock,clock,2-10-10,0776_eid_dnn_2-10-10_clock_10_n04548280_3610.png
cornet_s,1,777,NaN,knife,knife,1-10-10,0777_eid_dnn_1-10-10_knife_10_n03041632_25656.png
cornet_s,1,778,NaN,clock,clock,4-10-10,0778_eid_dnn_4-10-10_clock_10_n04548280_10183.png
cornet_s,1,779,NaN,elephant,cat,128-10-10,0779_eid_dnn_128-10-10_cat_10_n02123045_991.png
cornet_s,1,780,NaN,bicycle,boat,2-10-10,0780_eid_dnn_2-10-10_boat_10_n03344393_12262.png
cornet_s,1,781,NaN,elephant,cat,32-10-10,0781_eid_dnn_32-10-10_cat_10_n02125311_57758.png
cornet_s,1,782,NaN,dog,dog,2-10-10,0782_eid_dnn_2-10-10_dog_10_n02110806_5427.png
cornet_s,1,783,NaN,car,car,2-10-10,0783_eid_dnn_2-10-10_car_10_n02814533_9812.png
cornet_s,1,784,NaN,knife,chair,16-10-10,0784_eid_dnn_16-10-10_chair_10_n04429376_13751.png
cornet_s,1,785,NaN,chair,keyboard,128-10-10,0785_eid_dnn_128-10-10_keyboard_10_n03085013_3257.png
cornet_s,1,786,NaN,bicycle,airplane,16-10-10,0786_eid_dnn_16-10-10_airplane_10_n02690373_4079.png
cornet_s,1,787,NaN,bear,keyboard,128-10-10,0787_eid_dnn_128-10-10_keyboard_10_n03085013_24963.png
cornet_s,1,788,NaN,knife,boat,32-10-10,0788_eid_dnn_32-10-10_boat_10_n03344393_6978.png
cornet_s,1,789,NaN,boat,truck,64-10-10,0789_eid_dnn_64-10-10_truck_10_n03796401_10276.png
cornet_s,1,790,NaN,oven,truck,8-10-10,0790_eid_dnn_8-10-10_truck_10_n03417042_19047.png
cornet_s,1,791,NaN,bottle,knife,64-10-10,0791_eid_dnn_64-10-10_knife_10_n03041632_55953.png
cornet_s,1,792,NaN,bird,bird,4-10-10,0792_eid_dnn_4-10-10_bird_10_n01558993_4801.png
cornet_s,1,793,NaN,oven,bird,32-10-10,0793_eid_dnn_32-10-10_bird_10_n01824575_12101.png
cornet_s,1,794,NaN,knife,oven,128-10-10,0794_eid_dnn_128-10-10_oven_10_n04111531_12769.png
cornet_s,1,795,NaN,bear,bird,16-10-10,0795_eid_dnn_16-10-10_bird_10_n02009229_5090.png
cornet_s,1,796,NaN,airplane,dog,32-10-10,0796_eid_dnn_32-10-10_dog_10_n02102040_2743.png
cornet_s,1,797,NaN,clock,clock,4-10-10,0797_eid_dnn_4-10-10_clock_10_n02708093_6673.png
cornet_s,1,798,NaN,dog,cat,16-10-10,0798_eid_dnn_16-10-10_cat_10_n02123159_6954.png
cornet_s,1,799,NaN,truck,chair,32-10-10,0799_eid_dnn_32-10-10_chair_10_n04099969_25327.png
cornet_s,1,800,NaN,dog,truck,16-10-10,0800_eid_dnn_16-10-10_truck_10_n04467665_11776.png
cornet_s,1,801,NaN,dog,knife,32-10-10,0801_eid_dnn_32-10-10_knife_10_n03041632_26340.png
cornet_s,1,802,NaN,oven,oven,32-10-10,0802_eid_dnn_32-10-10_oven_10_n04111531_1362.png
cornet_s,1,803,NaN,dog,bicycle,8-10-10,0803_eid_dnn_8-10-10_bicycle_10_n02835271_419.png
cornet_s,1,804,NaN,bicycle,bicycle,2-10-10,0804_eid_dnn_2-10-10_bicycle_10_n03792782_11720.png
cornet_s,1,805,NaN,elephant,elephant,4-10-10,0805_eid_dnn_4-10-10_elephant_10_n02504013_19769.png
cornet_s,1,806,NaN,elephant,keyboard,64-10-10,0806_eid_dnn_64-10-10_keyboard_10_n03085013_19891.png
cornet_s,1,807,NaN,bicycle,airplane,64-10-10,0807_eid_dnn_64-10-10_airplane_10_n02690373_1862.png
cornet_s,1,808,NaN,airplane,bird,16-10-10,0808_eid_dnn_16-10-10_bird_10_n01616318_8488.png
cornet_s,1,809,NaN,oven,car,32-10-10,0809_eid_dnn_32-10-10_car_10_n03100240_20061.png
cornet_s,1,810,NaN,chair,chair,4-10-10,0810_eid_dnn_4-10-10_chair_10_n04099969_17866.png
cornet_s,1,811,NaN,bear,elephant,8-10-10,0811_eid_dnn_8-10-10_elephant_10_n02504458_6931.png
cornet_s,1,812,NaN,elephant,bear,16-10-10,0812_eid_dnn_16-10-10_bear_10_n02134418_2714.png
cornet_s,1,813,NaN,oven,dog,32-10-10,0813_eid_dnn_32-10-10_dog_10_n02111277_21812.png
cornet_s,1,814,NaN,dog,dog,16-10-10,0814_eid_dnn_16-10-10_dog_10_n02086646_7544.png
cornet_s,1,815,NaN,boat,boat,16-10-10,0815_eid_dnn_16-10-10_boat_10_n02951358_33918.png
cornet_s,1,816,NaN,bear,oven,16-10-10,0816_eid_dnn_16-10-10_oven_10_n04111531_7130.png
cornet_s,1,817,NaN,knife,clock,32-10-10,0817_eid_dnn_32-10-10_clock_10_n04548280_5937.png
cornet_s,1,818,NaN,dog,bird,32-10-10,0818_eid_dnn_32-10-10_bird_10_n01819313_1422.png
cornet_s,1,819,NaN,elephant,elephant,4-10-10,0819_eid_dnn_4-10-10_elephant_10_n02504458_7342.png
cornet_s,1,820,NaN,knife,knife,128-10-10,0820_eid_dnn_128-10-10_knife_10_n03041632_7982.png
cornet_s,1,821,NaN,airplane,airplane,8-10-10,0821_eid_dnn_8-10-10_airplane_10_n02690373_4586.png
cornet_s,1,822,NaN,clock,clock,16-10-10,0822_eid_dnn_16-10-10_clock_10_n02708093_4255.png
cornet_s,1,823,NaN,elephant,oven,128-10-10,0823_eid_dnn_128-10-10_oven_10_n04111531_3191.png
cornet_s,1,824,NaN,airplane,airplane,1-10-10,0824_eid_dnn_1-10-10_airplane_10_n02690373_5465.png
cornet_s,1,825,NaN,clock,chair,64-10-10,0825_eid_dnn_64-10-10_chair_10_n02791124_373.png
cornet_s,1,826,NaN,elephant,boat,32-10-10,0826_eid_dnn_32-10-10_boat_10_n03662601_1158.png
cornet_s,1,827,NaN,elephant,elephant,64-10-10,0827_eid_dnn_64-10-10_elephant_10_n02504013_978.png
cornet_s,1,828,NaN,oven,chair,32-10-10,0828_eid_dnn_32-10-10_chair_10_n02791124_6492.png
cornet_s,1,829,NaN,car,car,1-10-10,0829_eid_dnn_1-10-10_car_10_n03100240_9892.png
cornet_s,1,830,NaN,airplane,airplane,4-10-10,0830_eid_dnn_4-10-10_airplane_10_n02690373_1489.png
cornet_s,1,831,NaN,cat,dog,128-10-10,0831_eid_dnn_128-10-10_dog_10_n02090622_7102.png
cornet_s,1,832,NaN,boat,boat,2-10-10,0832_eid_dnn_2-10-10_boat_10_n04273569_72.png
cornet_s,1,833,NaN,bicycle,bicycle,2-10-10,0833_eid_dnn_2-10-10_bicycle_10_n02835271_2625.png
cornet_s,1,834,NaN,elephant,cat,64-10-10,0834_eid_dnn_64-10-10_cat_10_n02123159_15664.png
cornet_s,1,835,NaN,clock,clock,1-10-10,0835_eid_dnn_1-10-10_clock_10_n04548280_4562.png
cornet_s,1,836,NaN,bottle,bottle,2-10-10,0836_eid_dnn_2-10-10_bottle_10_n04591713_6905.png
cornet_s,1,837,NaN,airplane,airplane,4-10-10,0837_eid_dnn_4-10-10_airplane_10_n02690373_166.png
cornet_s,1,838,NaN,chair,oven,2-10-10,0838_eid_dnn_2-10-10_oven_10_n04111531_3193.png
cornet_s,1,839,NaN,bear,elephant,16-10-10,0839_eid_dnn_16-10-10_elephant_10_n02504458_5274.png
cornet_s,1,840,NaN,elephant,keyboard,64-10-10,0840_eid_dnn_64-10-10_keyboard_10_n04505470_5131.png
cornet_s,1,841,NaN,airplane,airplane,2-10-10,0841_eid_dnn_2-10-10_airplane_10_n02690373_19074.png
cornet_s,1,842,NaN,elephant,bottle,64-10-10,0842_eid_dnn_64-10-10_bottle_10_n03983396_16257.png
cornet_s,1,843,NaN,bear,bear,32-10-10,0843_eid_dnn_32-10-10_bear_10_n02134418_3470.png
cornet_s,1,844,NaN,bear,bear,8-10-10,0844_eid_dnn_8-10-10_bear_10_n02132136_3196.png
cornet_s,1,845,NaN,elephant,bear,128-10-10,0845_eid_dnn_128-10-10_bear_10_n02133161_10184.png
cornet_s,1,846,NaN,elephant,truck,128-10-10,0846_eid_dnn_128-10-10_truck_10_n03417042_3351.png
cornet_s,1,847,NaN,elephant,bird,128-10-10,0847_eid_dnn_128-10-10_bird_10_n02013706_6676.png
cornet_s,1,848,NaN,elephant,airplane,128-10-10,0848_eid_dnn_128-10-10_airplane_10_n02690373_9946.png
cornet_s,1,849,NaN,truck,car,32-10-10,0849_eid_dnn_32-10-10_car_10_n04285008_8838.png
cornet_s,1,850,NaN,elephant,car,128-10-10,0850_eid_dnn_128-10-10_car_10_n02814533_40350.png
cornet_s,1,851,NaN,cat,cat,1-10-10,0851_eid_dnn_1-10-10_cat_10_n02123159_12734.png
cornet_s,1,852,NaN,airplane,airplane,2-10-10,0852_eid_dnn_2-10-10_airplane_10_n02690373_17063.png
cornet_s,1,853,NaN,dog,bottle,4-10-10,0853_eid_dnn_4-10-10_bottle_10_n04560804_31443.png
cornet_s,1,854,NaN,keyboard,keyboard,2-10-10,0854_eid_dnn_2-10-10_keyboard_10_n03085013_22713.png
cornet_s,1,855,NaN,truck,truck,1-10-10,0855_eid_dnn_1-10-10_truck_10_n04467665_21969.png
cornet_s,1,856,NaN,dog,bear,16-10-10,0856_eid_dnn_16-10-10_bear_10_n02134084_712.png
cornet_s,1,857,NaN,oven,oven,128-10-10,0857_eid_dnn_128-10-10_oven_10_n04111531_15635.png
cornet_s,1,858,NaN,bear,keyboard,128-10-10,0858_eid_dnn_128-10-10_keyboard_10_n03085013_5568.png
cornet_s,1,859,NaN,elephant,chair,128-10-10,0859_eid_dnn_128-10-10_chair_10_n02791124_1059.png
cornet_s,1,860,NaN,airplane,airplane,4-10-10,0860_eid_dnn_4-10-10_airplane_10_n02690373_4866.png
cornet_s,1,861,NaN,knife,dog,128-10-10,0861_eid_dnn_128-10-10_dog_10_n02086910_13835.png
cornet_s,1,862,NaN,knife,knife,1-10-10,0862_eid_dnn_1-10-10_knife_10_n03041632_9488.png
cornet_s,1,863,NaN,airplane,airplane,2-10-10,0863_eid_dnn_2-10-10_airplane_10_n02690373_9170.png
cornet_s,1,864,NaN,knife,boat,8-10-10,0864_eid_dnn_8-10-10_boat_10_n03662601_12323.png
cornet_s,1,865,NaN,elephant,boat,128-10-10,0865_eid_dnn_128-10-10_boat_10_n02951358_3188.png
cornet_s,1,866,NaN,oven,cat,64-10-10,0866_eid_dnn_64-10-10_cat_10_n02123159_4051.png
cornet_s,1,867,NaN,bear,airplane,64-10-10,0867_eid_dnn_64-10-10_airplane_10_n02690373_10931.png
cornet_s,1,868,NaN,oven,clock,16-10-10,0868_eid_dnn_16-10-10_clock_10_n04548280_6989.png
cornet_s,1,869,NaN,bottle,car,64-10-10,0869_eid_dnn_64-10-10_car_10_n02814533_52045.png
cornet_s,1,870,NaN,chair,chair,1-10-10,0870_eid_dnn_1-10-10_chair_10_n04099969_5524.png
cornet_s,1,871,NaN,knife,clock,128-10-10,0871_eid_dnn_128-10-10_clock_10_n04548280_8162.png
cornet_s,1,872,NaN,bear,bear,1-10-10,0872_eid_dnn_1-10-10_bear_10_n02132136_7796.png
cornet_s,1,873,NaN,car,car,4-10-10,0873_eid_dnn_4-10-10_car_10_n04285008_10442.png
cornet_s,1,874,NaN,bottle,bottle,16-10-10,0874_eid_dnn_16-10-10_bottle_10_n04579145_5777.png
cornet_s,1,875,NaN,bicycle,bicycle,1-10-10,0875_eid_dnn_1-10-10_bicycle_10_n03792782_13324.png
cornet_s,1,876,NaN,bird,bird,1-10-10,0876_eid_dnn_1-10-10_bird_10_n01860187_18561.png
cornet_s,1,877,NaN,airplane,airplane,1-10-10,0877_eid_dnn_1-10-10_airplane_10_n02690373_13324.png
cornet_s,1,878,NaN,knife,knife,1-10-10,0878_eid_dnn_1-10-10_knife_10_n03041632_89391.png
cornet_s,1,879,NaN,dog,car,16-10-10,0879_eid_dnn_16-10-10_car_10_n02814533_69750.png
cornet_s,1,880,NaN,truck,car,8-10-10,0880_eid_dnn_8-10-10_car_10_n04285008_12589.png
cornet_s,1,881,NaN,knife,knife,1-10-10,0881_eid_dnn_1-10-10_knife_10_n03041632_98864.png
cornet_s,1,882,NaN,cat,cat,4-10-10,0882_eid_dnn_4-10-10_cat_10_n02123159_491.png
cornet_s,1,883,NaN,bottle,bottle,4-10-10,0883_eid_dnn_4-10-10_bottle_10_n02823428_4172.png
cornet_s,1,884,NaN,dog,elephant,16-10-10,0884_eid_dnn_16-10-10_elephant_10_n02504013_17391.png
cornet_s,1,885,NaN,oven,cat,32-10-10,0885_eid_dnn_32-10-10_cat_10_n02125311_14156.png
cornet_s,1,886,NaN,oven,bicycle,8-10-10,0886_eid_dnn_8-10-10_bicycle_10_n03792782_17430.png
cornet_s,1,887,NaN,oven,oven,1-10-10,0887_eid_dnn_1-10-10_oven_10_n04111531_6172.png
cornet_s,1,888,NaN,chair,chair,1-10-10,0888_eid_dnn_1-10-10_chair_10_n04099969_24378.png
cornet_s,1,889,NaN,boat,boat,4-10-10,0889_eid_dnn_4-10-10_boat_10_n03662601_10589.png
cornet_s,1,890,NaN,dog,truck,16-10-10,0890_eid_dnn_16-10-10_truck_10_n03417042_10117.png
cornet_s,1,891,NaN,truck,clock,64-10-10,0891_eid_dnn_64-10-10_clock_10_n03196217_8072.png
cornet_s,1,892,NaN,elephant,bottle,64-10-10,0892_eid_dnn_64-10-10_bottle_10_n04560804_2776.png
cornet_s,1,893,NaN,dog,dog,2-10-10,0893_eid_dnn_2-10-10_dog_10_n02102177_7637.png
cornet_s,1,894,NaN,knife,knife,2-10-10,0894_eid_dnn_2-10-10_knife_10_n03041632_7064.png
cornet_s,1,895,NaN,boat,boat,2-10-10,0895_eid_dnn_2-10-10_boat_10_n02951358_29724.png
cornet_s,1,896,NaN,oven,oven,1-10-10,0896_eid_dnn_1-10-10_oven_10_n04111531_10436.png
cornet_s,1,897,NaN,elephant,elephant,32-10-10,0897_eid_dnn_32-10-10_elephant_10_n02504458_11618.png
cornet_s,1,898,NaN,dog,dog,8-10-10,0898_eid_dnn_8-10-10_dog_10_n02086079_15773.png
cornet_s,1,899,NaN,bicycle,airplane,32-10-10,0899_eid_dnn_32-10-10_airplane_10_n02690373_6536.png
cornet_s,1,900,NaN,airplane,truck,32-10-10,0900_eid_dnn_32-10-10_truck_10_n03796401_1213.png
cornet_s,1,901,NaN,oven,knife,8-10-10,0901_eid_dnn_8-10-10_knife_10_n03041632_49363.png
cornet_s,1,902,NaN,truck,airplane,32-10-10,0902_eid_dnn_32-10-10_airplane_10_n02690373_6831.png
cornet_s,1,903,NaN,bear,bear,2-10-10,0903_eid_dnn_2-10-10_bear_10_n02134418_551.png
cornet_s,1,904,NaN,bear,knife,32-10-10,0904_eid_dnn_32-10-10_knife_10_n03041632_93026.png
cornet_s,1,905,NaN,elephant,chair,32-10-10,0905_eid_dnn_32-10-10_chair_10_n04099969_18744.png
cornet_s,1,906,NaN,knife,oven,128-10-10,0906_eid_dnn_128-10-10_oven_10_n04111531_520.png
cornet_s,1,907,NaN,bear,chair,64-10-10,0907_eid_dnn_64-10-10_chair_10_n02791124_5845.png
cornet_s,1,908,NaN,airplane,elephant,16-10-10,0908_eid_dnn_16-10-10_elephant_10_n02504458_361.png
cornet_s,1,909,NaN,knife,knife,4-10-10,0909_eid_dnn_4-10-10_knife_10_n03041632_35365.png
cornet_s,1,910,NaN,bicycle,bicycle,4-10-10,0910_eid_dnn_4-10-10_bicycle_10_n03792782_15627.png
cornet_s,1,911,NaN,cat,dog,64-10-10,0911_eid_dnn_64-10-10_dog_10_n02109525_46113.png
cornet_s,1,912,NaN,knife,clock,128-10-10,0912_eid_dnn_128-10-10_clock_10_n04548280_8841.png
cornet_s,1,913,NaN,knife,bottle,8-10-10,0913_eid_dnn_8-10-10_bottle_10_n03937543_4763.png
cornet_s,1,914,NaN,oven,oven,8-10-10,0914_eid_dnn_8-10-10_oven_10_n04111531_3159.png
cornet_s,1,915,NaN,dog,dog,8-10-10,0915_eid_dnn_8-10-10_dog_10_n02097474_15157.png
cornet_s,1,916,NaN,boat,boat,16-10-10,0916_eid_dnn_16-10-10_boat_10_n04273569_31564.png
cornet_s,1,917,NaN,bear,cat,128-10-10,0917_eid_dnn_128-10-10_cat_10_n02124075_10566.png
cornet_s,1,918,NaN,cat,cat,4-10-10,0918_eid_dnn_4-10-10_cat_10_n02123597_2030.png
cornet_s,1,919,NaN,elephant,dog,32-10-10,0919_eid_dnn_32-10-10_dog_10_n02088466_9891.png
cornet_s,1,920,NaN,dog,dog,8-10-10,0920_eid_dnn_8-10-10_dog_10_n02086646_6773.png
cornet_s,1,921,NaN,dog,clock,32-10-10,0921_eid_dnn_32-10-10_clock_10_n03196217_3951.png
cornet_s,1,922,NaN,elephant,elephant,1-10-10,0922_eid_dnn_1-10-10_elephant_10_n02504013_21311.png
cornet_s,1,923,NaN,dog,dog,1-10-10,0923_eid_dnn_1-10-10_dog_10_n02086240_1567.png
cornet_s,1,924,NaN,boat,bird,64-10-10,0924_eid_dnn_64-10-10_bird_10_n01860187_15592.png
cornet_s,1,925,NaN,elephant,truck,128-10-10,0925_eid_dnn_128-10-10_truck_10_n04467665_4165.png
cornet_s,1,926,NaN,dog,dog,1-10-10,0926_eid_dnn_1-10-10_dog_10_n02095570_11450.png
cornet_s,1,927,NaN,boat,truck,16-10-10,0927_eid_dnn_16-10-10_truck_10_n03417042_26971.png
cornet_s,1,928,NaN,bear,bear,1-10-10,0928_eid_dnn_1-10-10_bear_10_n02133161_2970.png
cornet_s,1,929,NaN,boat,boat,2-10-10,0929_eid_dnn_2-10-10_boat_10_n03344393_2254.png
cornet_s,1,930,NaN,elephant,airplane,32-10-10,0930_eid_dnn_32-10-10_airplane_10_n02690373_7908.png
cornet_s,1,931,NaN,cat,keyboard,128-10-10,0931_eid_dnn_128-10-10_keyboard_10_n03085013_19882.png
cornet_s,1,932,NaN,clock,clock,1-10-10,0932_eid_dnn_1-10-10_clock_10_n04548280_748.png
cornet_s,1,933,NaN,knife,car,64-10-10,0933_eid_dnn_64-10-10_car_10_n04285008_6102.png
cornet_s,1,934,NaN,elephant,chair,128-10-10,0934_eid_dnn_128-10-10_chair_10_n02791124_3241.png
cornet_s,1,935,NaN,clock,clock,1-10-10,0935_eid_dnn_1-10-10_clock_10_n02708093_3996.png
cornet_s,1,936,NaN,elephant,bird,128-10-10,0936_eid_dnn_128-10-10_bird_10_n01843065_5080.png
cornet_s,1,937,NaN,bird,bird,2-10-10,0937_eid_dnn_2-10-10_bird_10_n02027492_10281.png
cornet_s,1,938,NaN,keyboard,keyboard,2-10-10,0938_eid_dnn_2-10-10_keyboard_10_n03085013_23552.png
cornet_s,1,939,NaN,boat,chair,8-10-10,0939_eid_dnn_8-10-10_chair_10_n02791124_5319.png
cornet_s,1,940,NaN,knife,knife,2-10-10,0940_eid_dnn_2-10-10_knife_10_n03041632_927.png
cornet_s,1,941,NaN,dog,bird,16-10-10,0941_eid_dnn_16-10-10_bird_10_n02018207_16716.png
cornet_s,1,942,NaN,oven,bird,32-10-10,0942_eid_dnn_32-10-10_bird_10_n01622779_66.png
cornet_s,1,943,NaN,elephant,bicycle,64-10-10,0943_eid_dnn_64-10-10_bicycle_10_n03792782_9004.png
cornet_s,1,944,NaN,bicycle,bicycle,4-10-10,0944_eid_dnn_4-10-10_bicycle_10_n03792782_4207.png
cornet_s,1,945,NaN,knife,oven,64-10-10,0945_eid_dnn_64-10-10_oven_10_n04111531_5038.png
cornet_s,1,946,NaN,bicycle,bicycle,2-10-10,0946_eid_dnn_2-10-10_bicycle_10_n02835271_15038.png
cornet_s,1,947,NaN,clock,clock,1-10-10,0947_eid_dnn_1-10-10_clock_10_n02708093_57.png
cornet_s,1,948,NaN,bird,bird,2-10-10,0948_eid_dnn_2-10-10_bird_10_n02009912_20610.png
cornet_s,1,949,NaN,oven,bird,8-10-10,0949_eid_dnn_8-10-10_bird_10_n02002724_1484.png
cornet_s,1,950,NaN,oven,car,32-10-10,0950_eid_dnn_32-10-10_car_10_n02814533_42059.png
cornet_s,1,951,NaN,elephant,elephant,2-10-10,0951_eid_dnn_2-10-10_elephant_10_n02504013_10390.png
cornet_s,1,952,NaN,cat,bear,16-10-10,0952_eid_dnn_16-10-10_bear_10_n02133161_7080.png
cornet_s,1,953,NaN,knife,keyboard,8-10-10,0953_eid_dnn_8-10-10_keyboard_10_n04505470_4616.png
cornet_s,1,954,NaN,elephant,bicycle,32-10-10,0954_eid_dnn_32-10-10_bicycle_10_n02835271_19834.png
cornet_s,1,955,NaN,dog,bottle,32-10-10,0955_eid_dnn_32-10-10_bottle_10_n04591713_7561.png
cornet_s,1,956,NaN,oven,keyboard,32-10-10,0956_eid_dnn_32-10-10_keyboard_10_n04505470_5173.png
cornet_s,1,957,NaN,car,car,1-10-10,0957_eid_dnn_1-10-10_car_10_n02814533_13977.png
cornet_s,1,958,NaN,knife,knife,2-10-10,0958_eid_dnn_2-10-10_knife_10_n03041632_37949.png
cornet_s,1,959,NaN,knife,bird,128-10-10,0959_eid_dnn_128-10-10_bird_10_n01582220_359.png
cornet_s,1,960,NaN,boat,truck,8-10-10,0960_eid_dnn_8-10-10_truck_10_n03796401_24341.png
cornet_s,1,961,NaN,oven,bottle,16-10-10,0961_eid_dnn_16-10-10_bottle_10_n02823428_4282.png
cornet_s,1,962,NaN,bottle,airplane,128-10-10,0962_eid_dnn_128-10-10_airplane_10_n02690373_9963.png
